Etch_Avgcf4Flow,Etch_AvgO2Flow,Etch_Avg_Rf2_Pow,Etch_Avg_Rf1_Pow,Etch_AvgPres,Pred_AvgEtchRate,Unc_AvgEtchRate,Pred_ThicknessRange,Unc_ThicknessRange
27.700000000000003,63.7,689.0,40.0,31.400000000000002,41.94821944059052,13.97070205537086,4.958416422269339,3.000369279634627
54.5,83.7,641.0,6.0,96.0,43.6719666016374,37.90299970521274,0.773349301608981,5.8259784105075045
29.400000000000002,49.400000000000006,643.0,64.0,96.80000000000001,35.2087383452581,27.699971368172562,5.552048219407542,4.634108585704946
